station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MCJ,2020-01-14 19:15,80.60,71.60,74.11,M,6.00,0.00,30.06,M,8.00,15.00,SCT,BKN,BKN,M,1600.00,2200.00,2800.00,M,M,M,M,M,M,M,M,84.57,KMCJ 141915Z AUTO VRB06G15KT 8SM SCT016 BKN022 BKN028 27/22 A3006 RMK A01,M
MCJ,2020-01-14 19:35,78.80,71.60,78.62,M,4.00,0.00,30.06,M,8.00,19.00,SCT,BKN,BKN,M,1700.00,2100.00,3300.00,M,M,M,M,M,M,M,M,78.80,KMCJ 141935Z AUTO VRB04G19KT 8SM SCT017 BKN021 BKN033 26/22 A3006 RMK A01,M
MCJ,2020-01-14 19:55,78.80,71.60,78.62,M,7.00,0.00,30.05,M,8.00,M,FEW,BKN,OVC,M,1000.00,1600.00,4300.00,M,M,M,M,M,M,M,M,78.80,KMCJ 141955Z AUTO VRB07KT 8SM FEW010 BKN016 OVC043 26/22 A3005 RMK A01,M
MCJ,2020-01-14 20:15,78.80,73.40,83.55,M,4.00,0.00,30.05,M,7.00,M,FEW,BKN,BKN,M,1100.00,1700.00,2400.00,M,M,M,M,M,M,M,M,78.80,KMCJ 142015Z AUTO VRB04KT 7SM FEW011 BKN017 BKN024 26/23 A3005 RMK A01,M
MCJ,2020-01-14 20:35,77.00,73.40,88.67,M,7.00,0.00,30.04,M,3.00,M,FEW,SCT,BKN,M,1000.00,2600.00,3300.00,M,BR,M,M,M,M,M,M,77.00,KMCJ 142035Z AUTO VRB07KT 3SM BR FEW010 SCT026 BKN033 25/23 A3004 RMK A01,M
MCJ,2020-01-14 20:55,77.00,73.40,88.67,210.00,7.00,0.00,30.04,M,5.00,M,FEW,BKN,BKN,M,2000.00,3300.00,4000.00,M,BR,M,M,M,M,M,M,77.00,KMCJ 142055Z AUTO 21007KT 150V260 5SM BR FEW020 BKN033 BKN040 25/23 A3004 RMK A01,M
MCJ,2020-01-14 21:15,75.20,73.40,94.14,M,5.00,0.00,30.04,M,4.00,M,FEW,SCT,BKN,M,1400.00,2000.00,2600.00,M,BR,M,M,M,M,M,M,75.20,KMCJ 142115Z AUTO VRB05KT 4SM BR FEW014 SCT020 BKN026 24/23 A3004 RMK A01,M
MCJ,2020-01-14 21:35,77.00,73.40,88.67,210.00,8.00,0.00,30.03,M,7.00,13.00,FEW,SCT,BKN,M,1400.00,2600.00,4300.00,M,M,M,M,M,M,M,M,77.00,KMCJ 142135Z AUTO 21008G13KT 170V240 7SM FEW014 SCT026 BKN043 25/23 A3003 RMK A01,M
MCJ,2020-01-14 21:55,78.80,71.60,78.62,M,6.00,0.00,30.03,M,8.00,M,FEW,FEW,SCT,M,2500.00,3000.00,3700.00,M,M,M,M,M,M,M,M,78.80,KMCJ 142155Z AUTO VRB06KT 8SM FEW025 FEW030 SCT037 26/22 A3003 RMK A01,M
MCJ,2020-01-14 22:15,78.80,71.60,78.62,M,7.00,0.00,30.03,M,7.00,13.00,FEW,BKN,M,M,1500.00,3600.00,M,M,M,M,M,M,M,M,M,78.80,KMCJ 142215Z AUTO VRB07G13KT 7SM FEW015 BKN036 26/22 A3003 RMK A01,M
MCJ,2020-01-14 22:35,78.80,71.60,78.62,M,6.00,0.00,30.03,M,8.00,11.00,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,78.80,KMCJ 142235Z AUTO VRB06G11KT 8SM BKN036 26/22 A3003 RMK A01,M
MCJ,2020-01-14 22:55,78.80,71.60,78.62,M,3.00,0.00,30.03,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KMCJ 142255Z AUTO VRB03KT 7SM CLR 26/22 A3003 RMK A01,M
MCJ,2020-01-14 23:15,77.00,71.60,83.44,M,4.00,0.00,30.03,M,8.00,10.00,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.00,KMCJ 142315Z AUTO VRB04G10KT 8SM FEW017 25/22 A3003 RMK A01,M
MCJ,2020-01-14 23:35,77.00,71.60,83.44,M,6.00,0.00,30.03,M,8.00,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,77.00,KMCJ 142335Z AUTO VRB06KT 8SM BKN018 25/22 A3003 RMK A01,M
MCJ,2020-01-14 23:55,75.20,69.80,83.32,M,4.00,0.00,30.04,M,8.00,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,75.20,KMCJ 142355Z AUTO VRB04KT 8SM FEW018 24/21 A3004 RMK A01,M
MCJ,2020-01-15 00:15,75.20,69.80,83.32,M,5.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KMCJ 150015Z AUTO VRB05KT 10SM CLR 24/21 A3004 RMK A01,M
MCJ,2020-01-15 00:35,75.20,69.80,83.32,M,4.00,0.00,30.05,M,9.00,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,75.20,KMCJ 150035Z AUTO VRB04KT 9SM BKN023 24/21 A3005 RMK A01,M
MCJ,2020-01-15 00:55,75.20,69.80,83.32,M,4.00,0.00,30.06,M,9.00,M,OVC,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,75.20,KMCJ 150055Z AUTO VRB04KT 9SM OVC024 24/21 A3006 RMK A01,M
MCJ,2020-01-15 01:15,73.40,69.80,88.51,0.00,0.00,0.00,30.06,M,10.00,M,SCT,BKN,OVC,M,1300.00,1800.00,2400.00,M,M,M,M,M,M,M,M,73.40,KMCJ 150115Z AUTO 00000KT 10SM SCT013 BKN018 OVC024 23/21 A3006 RMK A01,M
MCJ,2020-01-15 01:35,73.40,69.80,88.51,0.00,0.00,0.00,30.07,M,8.00,M,BKN,OVC,M,M,1300.00,1700.00,M,M,M,M,M,M,M,M,M,73.40,KMCJ 150135Z AUTO 00000KT 8SM BKN013 OVC017 23/21 A3007 RMK A01,M
MCJ,2020-01-15 01:55,73.40,71.60,94.10,M,4.00,0.00,30.07,M,7.00,M,BKN,OVC,M,M,1000.00,1600.00,M,M,M,M,M,M,M,M,M,73.40,KMCJ 150155Z AUTO VRB04KT 7SM BKN010 OVC016 23/22 A3007 RMK A01,M
MCJ,2020-01-15 02:15,73.40,71.60,94.10,0.00,0.00,0.00,30.08,M,6.00,M,BKN,OVC,M,M,700.00,1000.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 150215Z AUTO 00000KT 6SM BR BKN007 OVC010 23/22 A3008 RMK A01,M
MCJ,2020-01-15 02:35,73.40,71.60,94.10,0.00,0.00,0.00,30.08,M,6.00,M,OVC,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 150235Z AUTO 00000KT 6SM BR OVC006 23/22 A3008 RMK A01,M
MCJ,2020-01-15 02:55,71.60,71.60,100.00,0.00,0.00,0.00,30.08,M,5.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 150255Z AUTO 00000KT 5SM BR OVC005 22/22 A3008 RMK A01,M
MCJ,2020-01-15 03:15,71.60,71.60,100.00,M,5.00,0.00,30.08,M,6.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 150315Z AUTO VRB05KT 6SM BR OVC005 22/22 A3008 RMK A01,M
MCJ,2020-01-15 03:35,71.60,71.60,100.00,M,4.00,0.00,30.08,M,8.00,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,71.60,KMCJ 150335Z AUTO VRB04KT 8SM OVC005 22/22 A3008 RMK A01,M
MCJ,2020-01-15 03:55,71.60,71.60,100.00,0.00,0.00,0.00,30.08,M,7.00,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,71.60,KMCJ 150355Z AUTO 00000KT 7SM OVC004 22/22 A3008 RMK A01,M
MCJ,2020-01-15 04:15,71.60,71.60,100.00,M,4.00,0.00,30.08,M,6.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 150415Z AUTO VRB04KT 6SM BR OVC004 22/22 A3008 RMK A01,M
MCJ,2020-01-15 04:35,71.60,71.60,100.00,M,4.00,0.00,30.08,M,5.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 150435Z AUTO VRB04KT 5SM BR OVC004 22/22 A3008 RMK A01,M
MCJ,2020-01-15 04:55,71.60,71.60,100.00,0.00,0.00,0.00,30.08,M,5.00,12.00,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 150455Z AUTO 00000G12KT 5SM BR OVC004 22/22 A3008 RMK A01,M
MCJ,2020-01-15 05:15,69.80,69.80,100.00,M,4.00,0.00,30.08,M,2.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150515Z AUTO VRB04KT 2SM BR OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-15 05:35,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,1.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150535Z AUTO 00000KT 1 3/4SM BR OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-15 05:55,69.80,69.80,100.00,M,3.00,0.00,30.07,M,0.50,10.00,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150555Z AUTO VRB03G10KT 1/2SM BR OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 06:15,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,1.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150615Z AUTO 00000KT 1SM BR OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 06:35,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,0.50,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 150635Z AUTO 00000KT 1/2SM FG OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 06:55,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 150655Z AUTO 00000KT 1/4SM FG OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 07:15,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 150715Z AUTO 00000KT 1/4SM FG OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-15 07:35,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 150735Z AUTO 00000KT 1/4SM FG OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-15 07:55,69.80,69.80,100.00,M,5.00,0.00,30.07,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 150755Z AUTO VRB05KT 1/4SM FG OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 08:15,69.80,69.80,100.00,M,5.00,0.00,30.08,M,0.25,11.00,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 150815Z AUTO VRB05G11KT 1/4SM FG OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-15 08:35,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,0.50,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 150835Z AUTO 00000KT 1/2SM FG OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 08:55,69.80,69.80,100.00,M,3.00,0.00,30.07,M,0.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150855Z AUTO VRB03KT 3/4SM BR OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 09:15,69.80,69.80,100.00,M,3.00,0.00,30.07,M,0.50,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150915Z AUTO VRB03KT 1/2SM BR OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 09:35,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,0.50,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150935Z AUTO 00000KT 1/2SM BR OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 09:55,69.80,69.80,100.00,M,3.00,0.00,30.06,M,0.50,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 150955Z AUTO VRB03KT 1/2SM BR OVC001 21/21 A3006 RMK A01,M
MCJ,2020-01-15 10:15,69.80,69.80,100.00,M,3.00,0.00,30.06,M,0.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151015Z AUTO VRB03KT 3/4SM BR OVC001 21/21 A3006 RMK A01,M
MCJ,2020-01-15 10:35,69.80,69.80,100.00,M,4.00,0.00,30.06,M,0.50,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151035Z AUTO VRB04KT 1/2SM BR OVC001 21/21 A3006 RMK A01,M
MCJ,2020-01-15 10:55,69.80,69.80,100.00,0.00,0.00,0.00,30.06,M,1.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151055Z AUTO 00000KT 1SM BR OVC001 21/21 A3006 RMK A01,M
MCJ,2020-01-15 11:15,69.80,69.80,100.00,0.00,0.00,0.00,30.06,M,1.25,11.00,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151115Z AUTO 00000G11KT 1 1/4SM BR OVC001 21/21 A3006 RMK A01,M
MCJ,2020-01-15 11:35,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,1.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151135Z AUTO 00000KT 1SM BR OVC001 21/21 A3007 RMK A01,M
MCJ,2020-01-15 12:15,69.80,69.80,100.00,0.00,0.00,0.00,30.06,M,1.25,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151215Z AUTO 00000KT 1 1/4SM BR OVC001 21/21 A3006 RMK A01,M
MCJ,2020-01-15 12:35,69.80,69.80,100.00,0.00,0.00,0.00,30.06,M,2.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151235Z AUTO 00000KT 2SM BR OVC001 21/21 A3006 RMK A01,M
MCJ,2020-01-15 12:55,69.80,69.80,100.00,M,5.00,0.00,30.06,M,4.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151255Z AUTO VRB05KT 4SM BR OVC002 21/21 A3006 RMK A01,M
MCJ,2020-01-15 13:15,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,3.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151315Z AUTO 00000KT 3SM BR OVC002 21/21 A3007 RMK A01,M
MCJ,2020-01-15 13:35,69.80,69.80,100.00,M,4.00,0.00,30.07,M,2.50,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151335Z AUTO VRB04KT 2 1/2SM BR OVC003 21/21 A3007 RMK A01,M
MCJ,2020-01-15 13:55,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,3.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 151355Z AUTO 00000KT 3SM BR OVC003 21/21 A3008 RMK A01,M
MCJ,2020-01-15 14:15,69.80,71.60,M,0.00,0.00,0.00,30.08,M,3.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,M,KMCJ 151415Z AUTO 00000KT 3SM BR OVC003 21/22 A3008 RMK A01,M
MCJ,2020-01-15 14:35,71.60,71.60,100.00,M,4.00,0.00,30.08,M,4.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 151435Z AUTO VRB04KT 4SM BR OVC004 22/22 A3008 RMK A01,M
MCJ,2020-01-15 14:55,71.60,71.60,100.00,0.00,0.00,0.00,30.09,M,4.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 151455Z AUTO 00000KT 4SM BR OVC004 22/22 A3009 RMK A01,M
MCJ,2020-01-15 15:15,71.60,71.60,100.00,0.00,0.00,0.00,30.10,M,4.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 151515Z AUTO 00000KT 4SM BR OVC005 22/22 A3010 RMK A01,M
MCJ,2020-01-15 15:35,71.60,71.60,100.00,0.00,0.00,0.00,30.11,M,5.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 151535Z AUTO 00000KT 5SM BR OVC005 22/22 A3011 RMK A01,M
MCJ,2020-01-15 15:55,71.60,71.60,100.00,M,3.00,0.00,30.11,M,5.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 151555Z AUTO VRB03KT 5SM BR OVC005 22/22 A3011 RMK A01,M
MCJ,2020-01-15 16:15,71.60,73.40,M,0.00,0.00,0.00,30.12,M,5.00,M,BKN,BKN,OVC,M,600.00,900.00,1300.00,M,BR,M,M,M,M,M,M,M,KMCJ 151615Z AUTO 00000KT 5SM BR BKN006 BKN009 OVC013 22/23 A3012 RMK A01,M
MCJ,2020-01-15 16:35,73.40,73.40,100.00,M,3.00,0.00,30.12,M,6.00,M,SCT,BKN,OVC,M,600.00,900.00,1800.00,M,BR,M,M,M,M,M,M,73.40,KMCJ 151635Z AUTO VRB03KT 6SM BR SCT006 BKN009 OVC018 23/23 A3012 RMK A01,M
MCJ,2020-01-15 16:55,73.40,71.60,94.10,M,5.00,0.00,30.12,M,6.00,11.00,BKN,BKN,OVC,M,900.00,1300.00,1800.00,M,BR,M,M,M,M,M,M,73.40,KMCJ 151655Z AUTO VRB05G11KT 6SM BR BKN009 BKN013 OVC018 23/22 A3012 RMK A01,M
MCJ,2020-01-15 17:15,73.40,71.60,94.10,M,4.00,0.00,30.12,M,6.00,M,SCT,BKN,OVC,M,1000.00,1500.00,1900.00,M,BR,M,M,M,M,M,M,73.40,KMCJ 151715Z AUTO VRB04KT 6SM BR SCT010 BKN015 OVC019 23/22 A3012 RMK A01,M
MCJ,2020-01-15 17:35,75.20,71.60,88.59,0.00,0.00,0.00,30.12,M,7.00,M,SCT,BKN,OVC,M,1000.00,1400.00,2200.00,M,M,M,M,M,M,M,M,75.20,KMCJ 151735Z AUTO 00000KT 7SM SCT010 BKN014 OVC022 24/22 A3012 RMK A01,M
MCJ,2020-01-15 17:55,75.20,69.80,83.32,0.00,0.00,0.00,30.12,M,8.00,M,BKN,OVC,M,M,1200.00,1700.00,M,M,M,M,M,M,M,M,M,75.20,KMCJ 151755Z AUTO 00000KT 8SM BKN012 OVC017 24/21 A3012 RMK A01,M
MCJ,2020-01-15 18:15,75.20,69.80,83.32,M,4.00,0.00,30.11,M,7.00,M,BKN,BKN,OVC,M,1100.00,1700.00,3100.00,M,M,M,M,M,M,M,M,75.20,KMCJ 151815Z AUTO VRB04KT 7SM BKN011 BKN017 OVC031 24/21 A3011 RMK A01,M
MCJ,2020-01-15 18:35,77.00,69.80,78.48,0.00,0.00,0.00,30.11,M,8.00,M,SCT,BKN,OVC,M,1300.00,2100.00,3300.00,M,M,M,M,M,M,M,M,77.00,KMCJ 151835Z AUTO 00000KT 8SM SCT013 BKN021 OVC033 25/21 A3011 RMK A01,M
MCJ,2020-01-15 18:55,77.00,69.80,78.48,M,4.00,0.00,30.10,M,7.00,M,SCT,BKN,OVC,M,1400.00,2100.00,3200.00,M,M,M,M,M,M,M,M,77.00,KMCJ 151855Z AUTO VRB04KT 7SM SCT014 BKN021 OVC032 25/21 A3010 RMK A01,M
MCJ,2020-01-15 19:15,77.00,69.80,78.48,0.00,0.00,0.00,30.09,M,9.00,M,BKN,BKN,OVC,M,1500.00,2000.00,4000.00,M,M,M,M,M,M,M,M,77.00,KMCJ 151915Z AUTO 00000KT 9SM BKN015 BKN020 OVC040 25/21 A3009 RMK A01,M
MCJ,2020-01-15 19:35,77.00,69.80,78.48,0.00,0.00,0.00,30.08,M,9.00,M,SCT,BKN,OVC,M,1700.00,3300.00,4100.00,M,M,M,M,M,M,M,M,77.00,KMCJ 151935Z AUTO 00000KT 9SM SCT017 BKN033 OVC041 25/21 A3008 RMK A01,M
MCJ,2020-01-15 19:55,77.00,69.80,78.48,0.00,0.00,0.00,30.07,M,9.00,M,FEW,SCT,BKN,M,1800.00,2400.00,4000.00,M,M,M,M,M,M,M,M,77.00,KMCJ 151955Z AUTO 00000KT 9SM FEW018 SCT024 BKN040 25/21 A3007 RMK A01,M
MCJ,2020-01-15 20:15,78.80,69.80,73.95,0.00,0.00,0.00,30.07,M,8.00,M,FEW,FEW,FEW,M,1800.00,2400.00,4000.00,M,M,M,M,M,M,M,M,78.80,KMCJ 152015Z AUTO 00000KT 8SM FEW018 FEW024 FEW040 26/21 A3007 RMK A01,M
MCJ,2020-01-15 20:35,78.80,68.00,69.52,0.00,0.00,0.00,30.06,M,9.00,M,SCT,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,78.80,KMCJ 152035Z AUTO 00000KT 9SM SCT019 26/20 A3006 RMK A01,M
MCJ,2020-01-15 20:55,78.80,68.00,69.52,180.00,7.00,0.00,30.05,M,9.00,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,78.80,KMCJ 152055Z AUTO 18007KT 9SM FEW020 26/20 A3005 RMK A01,M
MCJ,2020-01-15 21:15,78.80,68.00,69.52,M,6.00,0.00,30.05,M,9.00,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,78.80,KMCJ 152115Z AUTO VRB06KT 9SM FEW025 26/20 A3005 RMK A01,M
MCJ,2020-01-15 21:35,80.60,68.00,65.54,170.00,9.00,0.00,30.06,M,9.00,14.00,SCT,SCT,M,M,2800.00,3200.00,M,M,M,M,M,M,M,M,M,83.29,KMCJ 152135Z AUTO 17009G14KT 140V220 9SM SCT028 SCT032 27/20 A3006 RMK A01,M
MCJ,2020-01-15 21:55,80.60,68.00,65.54,M,4.00,0.00,30.06,M,9.00,10.00,FEW,SCT,M,M,2600.00,3200.00,M,M,M,M,M,M,M,M,M,83.29,KMCJ 152155Z AUTO VRB04G10KT 9SM FEW026 SCT032 27/20 A3006 RMK A01,M
MCJ,2020-01-15 22:15,78.80,68.00,69.52,M,4.00,0.00,30.06,M,9.00,M,SCT,BKN,M,M,2600.00,3200.00,M,M,M,M,M,M,M,M,M,78.80,KMCJ 152215Z AUTO VRB04KT 9SM SCT026 BKN032 26/20 A3006 RMK A01,M
MCJ,2020-01-15 22:35,78.80,68.00,69.52,M,4.00,0.00,30.07,M,9.00,11.00,SCT,SCT,M,M,2600.00,3200.00,M,M,M,M,M,M,M,M,M,78.80,KMCJ 152235Z AUTO VRB04G11KT 9SM SCT026 SCT032 26/20 A3007 RMK A01,M
MCJ,2020-01-15 22:55,77.00,68.00,73.78,0.00,0.00,0.00,30.08,M,9.00,10.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMCJ 152255Z AUTO 00000G10KT 9SM CLR 25/20 A3008 RMK A01,M
MCJ,2020-01-15 23:15,77.00,68.00,73.78,M,3.00,0.00,30.08,M,9.00,11.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMCJ 152315Z AUTO VRB03G11KT 9SM CLR 25/20 A3008 RMK A01,M
MCJ,2020-01-15 23:35,75.20,68.00,78.34,M,3.00,0.00,30.09,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KMCJ 152335Z AUTO VRB03KT 9SM CLR 24/20 A3009 RMK A01,M
MCJ,2020-01-15 23:55,75.20,68.00,78.34,M,3.00,0.00,30.10,M,9.00,10.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KMCJ 152355Z AUTO VRB03G10KT 9SM CLR 24/20 A3010 RMK A01,M
MCJ,2020-01-16 00:15,75.20,68.00,78.34,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KMCJ 160015Z AUTO 00000KT 10SM CLR 24/20 A3010 RMK A01,M
MCJ,2020-01-16 00:35,73.40,68.00,83.21,M,4.00,0.00,30.11,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KMCJ 160035Z AUTO VRB04KT 9SM CLR 23/20 A3011 RMK A01,M
MCJ,2020-01-16 00:55,73.40,68.00,83.21,0.00,0.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KMCJ 160055Z AUTO 00000KT 10SM CLR 23/20 A3011 RMK A01,M
MCJ,2020-01-16 01:15,71.60,68.00,88.43,0.00,0.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KMCJ 160115Z AUTO 00000KT 10SM CLR 22/20 A3011 RMK A01,M
MCJ,2020-01-16 01:35,71.60,68.00,88.43,0.00,0.00,0.00,30.12,M,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KMCJ 160135Z AUTO 00000KT 8SM CLR 22/20 A3012 RMK A01,M
MCJ,2020-01-16 01:55,71.60,69.80,94.06,0.00,0.00,0.00,30.13,M,7.00,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,71.60,KMCJ 160155Z AUTO 00000KT 7SM FEW005 22/21 A3013 RMK A01,M
MCJ,2020-01-16 02:15,69.80,69.80,100.00,0.00,0.00,0.00,30.14,M,6.00,M,BKN,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 160215Z AUTO 00000KT 6SM BR BKN004 21/21 A3014 RMK A01,M
MCJ,2020-01-16 02:35,69.80,69.80,100.00,0.00,0.00,0.00,30.15,M,4.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 160235Z AUTO 00000KT 4SM BR OVC002 21/21 A3015 RMK A01,M
MCJ,2020-01-16 02:55,69.80,69.80,100.00,0.00,0.00,0.00,30.16,M,4.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 160255Z AUTO 00000KT 4SM BR OVC001 21/21 A3016 RMK A01,M
MCJ,2020-01-16 03:15,69.80,69.80,100.00,0.00,0.00,0.00,30.16,M,1.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 160315Z AUTO 00000KT 1 3/4SM BR OVC001 21/21 A3016 RMK A01,M
MCJ,2020-01-16 03:35,69.80,69.80,100.00,0.00,0.00,0.00,30.16,M,1.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 160335Z AUTO 00000KT 1 3/4SM BR OVC001 21/21 A3016 RMK A01,M
